operation_id,created_at,updated_at,status,priority,operation_type,entity_type,entity_id,not_before,deadline,depends_on,dedupe_key,freshness_days,skill_names,prompt,payload_path,source,attempt_count,max_attempts,claimed_by_run_id,lease_expires_at,last_error,terminal_status,completed_at,result_path,result_summary,terminal_reason
01KYJ375G0T6R7K6CFXQ41FRK3,2026-07-27T15:31:12Z,2026-07-28T04:12:16Z,running,60,wiki_ingest,source,source_d73911b42ea0e59df247,,,,wiki_ingest:source_d73911b42ea0e59df247:9a9c8557fd8c5a21b4af:2026-07-24,0,llm-wiki|papertrader-wiki-ingest,Ingest validated candidate packet market-security_59304f90c440def31dc5-bollinger_above_upper-7a832eb2d5ae.md into the wiki.,data/operations/payloads/01KYJ375G0T6R7K6CFXQ41FRK3.json,cheap-llm-ingest-decision,1,3,local-20260728-daily-all-17,2026-07-28T04:42:16Z,,succeeded,2026-07-28T04:17:43Z,data/runs/local-20260728-daily-all-17/01KYJ375G0T6R7K6CFXQ41FRK3/agent_result.json,"Ingested RTX's validated 2026-07-24 upper-Bollinger transition into the maintained security review. The durable context records the 13.35% adjusted-close gain from 2026-06-25 through 2026-07-24, USD 211.50 close, and 0.0173 trigger strength while treating the indicator as breakout-like momentum and near-term entry-risk evidence rather than a price explanation, valuation input, short thesis, or trade signal. Updated provenance and the append-only wiki log. No follow-up was created because the existing fundamental review, accepted relationship, and valuation gates already bound the next decision.",agent_result:succeeded
01KYJ375G0WMPK21QK0P3N740K,2026-07-27T15:31:12Z,2026-07-28T04:17:43Z,running,60,wiki_ingest,source,source_41b6971c55327a48da17,,,,wiki_ingest:source_41b6971c55327a48da17:43cddf2036d866de8df9:2026-07-24,0,llm-wiki|papertrader-wiki-ingest,Ingest validated candidate packet market-security_2c779e81c27b78c556bb-bollinger_above_upper-9327af26235b.md into the wiki.,data/operations/payloads/01KYJ375G0WMPK21QK0P3N740K.json,cheap-llm-ingest-decision,1,3,local-20260728-daily-all-17,2026-07-28T04:47:43Z,,succeeded,2026-07-28T04:21:38Z,data/runs/local-20260728-daily-all-17/01KYJ375G0WMPK21QK0P3N740K/agent_result.json,"Ingested Ternium's validated refreshed 2026-07-24 upper-Bollinger observation into the maintained security review. The durable context preserves both deterministic snapshots: the earlier USD 47.48 close, 4.65% period gain, and 0.0038 trigger strength, and the later packet's USD 47.30 close, 4.25% gain, and 0.0010 strength despite its strengthened classification. The two packets corroborate a small upper-band breach while showing snapshot sensitivity; neither explains the move, establishes intrinsic value, overrides the negative valuation and operating gates, or supports a paper trade. Updated provenance, linked the refreshed packet, and appended the wiki log. No follow-up was created because the accepted relationship and scheduled Q2 review already bound the next decision.",agent_result:succeeded
01KYJ375G0WQ2JSDXYADZJ3P0Y,2026-07-27T15:31:12Z,2026-07-28T04:21:38Z,running,60,wiki_ingest,source,source_ec7e0dc0a1e4897e9ed2,,,,wiki_ingest:source_ec7e0dc0a1e4897e9ed2:95c46c916f09954ffeb8:2026-07-24,0,llm-wiki|papertrader-wiki-ingest,Ingest validated candidate packet market-security_f2b9760d847b2ba59324-bollinger_below_lower-48b7e8fa112e.md into the wiki.,data/operations/payloads/01KYJ375G0WQ2JSDXYADZJ3P0Y.json,cheap-llm-ingest-decision,1,3,local-20260728-daily-all-17,2026-07-28T04:51:38Z,,succeeded,2026-07-28T04:26:31Z,data/runs/local-20260728-daily-all-17/01KYJ375G0WQ2JSDXYADZJ3P0Y/agent_result.json,"Ingested Enphase Energy's validated 2026-07-24 lower-Bollinger candidate packet as durable provenance for the maintained security review. The packet corroborates the already-recorded 22.262229% decline from 25 June through 24 July, USD 36.70 close, and marginal 0.04375% lower-band breach. It adds no event explanation, catalyst, intrinsic-value evidence, or paper-trade support, so the existing risk classification, valuation blocker, and scheduled post-Q2 revalidation remain unchanged. Updated the security page provenance and packet link and appended the wiki log; no structured source row or follow-up operation was warranted for this deterministic repository-local inbox packet.",agent_result:succeeded
01KYJNRAY85KVM8GXJ9NBBJPP1,2026-07-27T20:55:09Z,2026-07-28T04:27:23Z,running,60,wiki_ingest,source,source_e5d2d85e77932d3bf56d,,,,wiki_ingest:source_e5d2d85e77932d3bf56d:621aed7ad33b6282c71b:2026-07-27,0,llm-wiki|papertrader-wiki-ingest,Ingest validated candidate packet market-security_59304f90c440def31dc5-bollinger_above_upper-c288bb87ff70.md into the wiki.,data/operations/payloads/01KYJNRAY85KVM8GXJ9NBBJPP1.json,cheap-llm-ingest-decision,1,3,local-20260728-daily-all-18,2026-07-28T04:57:23Z,,succeeded,2026-07-28T04:31:46Z,data/runs/local-20260728-daily-all-18/01KYJNRAY85KVM8GXJ9NBBJPP1/agent_result.json,"Ingested RTX's validated 2026-07-27 strengthened upper-Bollinger candidate packet into the maintained security review. The packet records a USD 218.42 adjusted close, a 16.19% gain from 26 June through 27 July, and trigger strength increasing to 0.0286 from 0.0153. It corroborates stronger momentum and near-term entry risk but supplies no event explanation, intrinsic-value evidence, short thesis, or paper-trade support. Updated the security page provenance and packet link and appended the wiki log; no structured source row or follow-up operation was warranted for this deterministic repository-local inbox packet.",agent_result:succeeded
01KYJNRAY8GX0YQRMN752801GZ,2026-07-27T20:55:09Z,2026-07-28T04:31:46Z,running,60,wiki_ingest,source,source_8b43e53b8703087510ef,,,,wiki_ingest:source_8b43e53b8703087510ef:9603d751a4cc7617d836:2026-07-27,0,llm-wiki|papertrader-wiki-ingest,Ingest validated candidate packet market-security_59304f90c440def31dc5-rsi_overbought-c4c8f0b60fc6.md into the wiki.,data/operations/payloads/01KYJNRAY8GX0YQRMN752801GZ.json,cheap-llm-ingest-decision,1,3,local-20260728-daily-all-18,2026-07-28T05:01:46Z,,succeeded,2026-07-28T04:35:58Z,data/runs/local-20260728-daily-all-18/01KYJNRAY8GX0YQRMN752801GZ/agent_result.json,"Ingested RTX's validated 2026-07-27 strengthened RSI-overbought candidate packet into the maintained security review. The packet records a USD 218.42 adjusted close, a 16.19% gain from 26 June through 27 July, and trigger strength increasing to 0.2458 from 0.1347. It corroborates strong momentum and near-term entry risk but supplies no event explanation, catalyst, intrinsic-value evidence, short thesis, or paper-trade support. Updated the security page provenance and packet link and appended the wiki log; no structured source row or follow-up operation was warranted for this deterministic repository-local inbox packet.",agent_result:succeeded
01KYK9KN0RA5MF0NY9H8SNC0HM,2026-07-28T02:42:07Z,2026-07-28T04:35:58Z,running,60,relationship_research,relationship,relationship_7e9fd9486e494dd05bb5,,,,relationship_research:relationship_7e9fd9486e494dd05bb5:allocation-maintenance:2026-07-28T02:34:11Z,0,llm-wiki|papertrader-relationship-research,Review the canonical relationship from idea_sovereign_small_drone_supply_chains to security_cc4dcb8f002b61dffe00 and accept or reject it with current evidence.,data/operations/payloads/01KYK9KN0RA5MF0NY9H8SNC0HM.json,deterministic-allocation-maintenance,1,3,local-20260728-daily-all-18,2026-07-28T05:05:58Z,,skipped,2026-07-28T04:40:14Z,data/runs/local-20260728-daily-all-18/01KYK9KN0RA5MF0NY9H8SNC0HM/agent_result.json,"Skipped an exact fresh duplicate relationship review. The immutable relationship, idea, and security IDs match the unique accepted beneficiary edge completed by operation 01KYHW5710J70PNSC8E3ET3904 less than three hours earlier. That review already used both source references supplied by this payload, records high positive sensitivity and medium confidence, and is current through 2026-08-01T12:00:00Z. No newer source hash, changed catalyst, or contrary evidence was supplied, so repeating the upsert or wiki edits would duplicate fresh work.",agent_result:skipped
01KYK9KN0REKGW54MN71Z4RMGM,2026-07-28T02:42:07Z,2026-07-28T04:40:15Z,running,60,relationship_research,relationship,relationship_392da6d90e7c969945a2,,,,relationship_research:relationship_392da6d90e7c969945a2:allocation-maintenance:2026-07-28T02:17:48Z,0,llm-wiki|papertrader-relationship-research,Review the canonical relationship from idea_critical_minerals_copper to security_1c055eb9b2bb1f5a8ff2 and accept or reject it with current evidence.,data/operations/payloads/01KYK9KN0REKGW54MN71Z4RMGM.json,deterministic-allocation-maintenance,1,3,local-20260728-daily-all-18,2026-07-28T05:10:15Z,,skipped,2026-07-28T04:44:02Z,data/runs/local-20260728-daily-all-18/01KYK9KN0REKGW54MN71Z4RMGM/agent_result.json,"Skipped an exact fresh duplicate relationship review. The immutable relationship, idea, and security IDs already identify one unique accepted beneficiary edge reviewed at 2026-07-28T02:17:48Z, with its next review due on 2026-07-30 after Rio Tinto's half-year results. The existing medium-sensitivity, medium-confidence assessment records the direct Oyu Tolgoi and copper-economics mechanism, catalysts, contrary evidence, invalidation, diversification limits, and valuation blocker. This maintenance payload repeats the same two issuer sources and supplies no newer evidence or changed catalyst requiring another update.",agent_result:skipped
01KYJRBRVRYF8A87DQ7ERPBEKX,2026-07-27T21:40:43Z,2026-07-28T04:44:02Z,running,55,strategy_research,strategy,strategy_bd005fc3733b1475b6f9,,,,strategy_research:strategy_bd005fc3733b1475b6f9:allocation_plan_14360a568bdac40f3817:open,0,llm-wiki|papertrader-strategy-research,Research the bounded baseline allocation target for security_1f9cce545ede94cd6349 from plan allocation_plan_14360a568bdac40f3817.,data/operations/payloads/01KYJRBRVRYF8A87DQ7ERPBEKX.json,deterministic-allocation:allocation_plan_14360a568bdac40f3817,1,3,local-20260728-daily-all-18,2026-07-28T05:14:02Z,,skipped,2026-07-28T04:48:50Z,data/runs/local-20260728-daily-all-18/01KYJRBRVRYF8A87DQ7ERPBEKX/agent_result.json,"Skipped the baseline-allocation strategy review because its immutable allocation plan allocation_plan_14360a568bdac40f3817 was superseded before execution by current plan allocation_plan_3bfa08e865743909469b. The current plan preserves the same Intuitive Surgical assessment and target details, but baseline strategy work must bind the current plan identity. No strategy, signal, follow-up, issue, wiki page, or structured state was changed.",agent_result:skipped
01KYJSHDY8XP7DQBKQZ0Y89VB8,2026-07-27T22:01:17Z,2026-07-28T04:49:38Z,running,55,strategy_research,strategy,strategy_bd005fc3733b1475b6f9,,,,strategy_research:strategy_bd005fc3733b1475b6f9:allocation_plan_d3801a5d5d18da6d0d41:open,0,llm-wiki|papertrader-strategy-research,Research the bounded baseline allocation target for security_1f9cce545ede94cd6349 from plan allocation_plan_d3801a5d5d18da6d0d41.,data/operations/payloads/01KYJSHDY8XP7DQBKQZ0Y89VB8.json,deterministic-allocation:allocation_plan_d3801a5d5d18da6d0d41,1,3,local-20260728-daily-all-19,2026-07-28T05:19:38Z,,skipped,2026-07-28T04:53:58Z,data/runs/local-20260728-daily-all-19/01KYJSHDY8XP7DQBKQZ0Y89VB8/agent_result.json,"Skipped the baseline-allocation strategy review because its immutable allocation plan allocation_plan_d3801a5d5d18da6d0d41 was superseded before execution by current plan allocation_plan_360ce9d0eb854dd4befc. The current plan preserves the same Intuitive Surgical assessment, rank, score, target weight, and open disposition, but baseline strategy work must bind the current plan identity. No strategy, signal, follow-up, issue, wiki page, or structured state was changed.",agent_result:skipped
01KYJW8TT88FABWWEA768FAY5W,2026-07-27T22:49:01Z,2026-07-28T04:53:58Z,running,55,strategy_research,strategy,strategy_bd005fc3733b1475b6f9,,,,strategy_research:strategy_bd005fc3733b1475b6f9:allocation_plan_c237da31259109c8cb67:open,0,llm-wiki|papertrader-strategy-research,Research the bounded baseline allocation target for security_1f9cce545ede94cd6349 from plan allocation_plan_c237da31259109c8cb67.,data/operations/payloads/01KYJW8TT88FABWWEA768FAY5W.json,deterministic-allocation:allocation_plan_c237da31259109c8cb67,1,3,local-20260728-daily-all-19,2026-07-28T05:23:58Z,,skipped,2026-07-28T04:57:22Z,data/runs/local-20260728-daily-all-19/01KYJW8TT88FABWWEA768FAY5W/agent_result.json,"Skipped the baseline-allocation strategy review because its immutable allocation plan allocation_plan_c237da31259109c8cb67 was superseded before execution by current plan allocation_plan_360ce9d0eb854dd4befc. The current plan preserves the same Intuitive Surgical assessment and target details, but baseline strategy work must bind the current plan identity. No strategy, signal, follow-up, issue, wiki page, or structured state was changed.",agent_result:skipped
01KYJYXWG0MJ1AW4PRHTNPDJVJ,2026-07-27T23:35:28Z,2026-07-28T04:57:22Z,running,55,strategy_research,strategy,strategy_bd005fc3733b1475b6f9,,,,strategy_research:strategy_bd005fc3733b1475b6f9:allocation_plan_1b9fa357487bb93ccaab:open,0,llm-wiki|papertrader-strategy-research,Research the bounded baseline allocation target for security_1f9cce545ede94cd6349 from plan allocation_plan_1b9fa357487bb93ccaab.,data/operations/payloads/01KYJYXWG0MJ1AW4PRHTNPDJVJ.json,deterministic-allocation:allocation_plan_1b9fa357487bb93ccaab,1,3,local-20260728-daily-all-19,2026-07-28T05:27:22Z,,skipped,2026-07-28T05:02:17Z,data/runs/local-20260728-daily-all-19/01KYJYXWG0MJ1AW4PRHTNPDJVJ/agent_result.json,"Skipped the baseline-allocation strategy review because its immutable allocation plan allocation_plan_1b9fa357487bb93ccaab was superseded before execution by current plan allocation_plan_360ce9d0eb854dd4befc. The current plan preserves the same Intuitive Surgical assessment and target details, but baseline strategy work must bind the current plan identity. No strategy, signal, follow-up, issue, wiki page, or structured state was changed.",agent_result:skipped
01KYK1HXYGF3WFHK55J80E59WB,2026-07-28T00:21:22Z,2026-07-28T05:02:17Z,running,55,strategy_research,strategy,strategy_bd005fc3733b1475b6f9,,,,strategy_research:strategy_bd005fc3733b1475b6f9:allocation_plan_43ab2d716fcfd9b7082e:open,0,llm-wiki|papertrader-strategy-research,Research the bounded baseline allocation target for security_1f9cce545ede94cd6349 from plan allocation_plan_43ab2d716fcfd9b7082e.,data/operations/payloads/01KYK1HXYGF3WFHK55J80E59WB.json,deterministic-allocation:allocation_plan_43ab2d716fcfd9b7082e,1,3,local-20260728-daily-all-19,2026-07-28T05:32:17Z,,skipped,2026-07-28T05:06:01Z,data/runs/local-20260728-daily-all-19/01KYK1HXYGF3WFHK55J80E59WB/agent_result.json,"Skipped the baseline-allocation strategy review because its immutable allocation plan allocation_plan_43ab2d716fcfd9b7082e was superseded before execution by current plan allocation_plan_360ce9d0eb854dd4befc. The current plan preserves the same Intuitive Surgical assessment and target details, but baseline strategy work must bind the current plan identity. No strategy, signal, follow-up, issue, wiki page, or structured state was changed.",agent_result:skipped
